Province,Town,Email,Phone,Website,Website1,Gender,Language,Curriculum,GradeMin,GradeMax,OpeningHours,Description,Address
North West,Mahikeng,admin@issa.co.za,,,https://saprivateschools.co.za/listing/international-primary-school-of-south-africa/,Agricultural technology,Dance Studies,Civil Technology,Hospitality Studies,Mechanical Technology,7:00 am - 3:00 pm,"The International School of South Africa is an independent junior and senior boarding school situated on a superbly landscaped estate of 54 hectares on the outskirts of Mafikeng. It is owned and administered by a board of governors and it is a member of the Independent Schools Association of South Africa (ISASA) as well as the European Council of International Schools (ECIS). The School is co-educational, and ranges from primary to post-matriculation (A-level).The Primary (360 students) and Senior (450 pupils) schools are integrated on the same site. In both schools, small classes enable teachers to give students personal and detailed attention. With students from 18 different countries, the school provides an excellent opportunity for exchanging ideas, sharing cultures and developing international relations. Our students are drawn from South Africa itself, other African countries, the United Kingdom, Europe, the Indian sub-continent and the Far East.William Dick Avenue & Nelson Mandela Dr, Mafikeng Industrial, Mahikeng, 2745, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:38 am local time","William Dick Avenue & Nelson Mandela Dr, Mafikeng Industrial, Mahikeng, 2745, South Africa, South Africa"
Kwazulu Natal,Richards Bay,deidre@ancyra.co.za,,,https://saprivateschools.co.za/listing/ancyra-christian-academy-primary-school/,Physical Sciences,Afrikaans,Religion Studies,Geography,Agricultural Management Practices,7:00 am - 3:00 pm,"Thank you for considering Ancyra Christian Academy for your child's education.A.C.A is an independent school, and has been the vision of Anchor Church since 2014, we opened our doors in 2016.Our school is about answering a call.Ministering through education.Being obedient to God's Word.Preparing children to have an impact on society.ANCYRA:Anchor derives from the Latin â€œancoraâ€, which is a transliteration of the Greek â€œAncyraâ€5 Williams St, Mtunzini, 3867, South Africa5 Williams St, Mtunzini, 3867, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:38 am local time","5 Williams St, Mtunzini, 3867, South Africa"
North Coast,Ballito,ronelle.naidoo13@gmail.com,,,https://saprivateschools.co.za/listing/learning-centre-ballito-primary-school/,Mathematical Literacy,Mathematics,Accounting,Religion Studies,Business Studies,7:00 am - 3:00 pm,"Douglas Crow Drive Ballito Ballito Kwazulu-NatalUnit 12 Home and Decor Centre, Douglas Crowe Drive, Dolphin Coast, 4399, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:38 am local time","Unit 12 Home and Decor Centre, Douglas Crowe Drive, Dolphin Coast, 4399, South Africa"
Kwazulu Natal,Ladysmith,info@hamiltonprep.co.za,,,https://saprivateschools.co.za/listing/hamilton-preparatory-pre-school/,CAPS,,Kwazulu Natal,Facebook,Twitter,7:00 am - 3:00 pm,"Hamilton Preparatory School is a newly established independent Christian school situated in the town of Ladysmith in Kwazulu-Natal, South Africa. The school caters at present for children from the ages of two years up to Grade 7, with a grade being added each year. At Hamilton we ascribe to a Christian ethos. We value the uniqueness of each individual and strive to assist each child to reach their full potential. Our small class sizes and nurturing teachers allow this to be a reality. The academic programme is of a high standard and learning support is available to learners who experience barriers to learning. We offer a full sporting and cultural program which pupils are encouraged to participate in. At Hamilton we award effort improvement and achievement. Self discipline and manners are encouraged both at school and in public. We appreciate our school facilities and wear our uniform with pride.75 Willis St, Ladysmith, 3370, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:38 am local time","75 Willis St, Ladysmith, 3370, South Africa"
Kwazulu Natal,South Coast,Roxie@little-sprouts.co.za,,,https://saprivateschools.co.za/listing/little-sprouts-pre-school/,CAPS,,Kwazulu Natal,Grade RR,Grade R,7:00 am - 3:00 pm,"Our goal is to take advantage of the teachable moments that happen every day by fostering the intellectual, creative, social, emotional and physical growth and development of our students To inspire a lifelong commitment to learning. A caring and cooperative school environment that supports positive relationships and respectful interaction. We will provide an environment that allows children to learn by doing â€” Moving from concrete, hands-on experiences to more abstract concept development.53 Cathedral St, George Central, George, 6529, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:38 am local time","53 Cathedral St, George Central, George, 6529, South Africa"
Western Cape,West Coast,info@melkbosprivate.co.za,https://www.royalschools.co.za/princess-park-private-schools-pretoria.html,,https://saprivateschools.co.za/listing/melkbosstrand-private-primary-school/,Afrikaans,Religion Studies,Business Studies,Agricultural Management Practices,History,7:00 am - 3:00 pm,"Melkbosstrand Private School is a Christian school situated in the beautiful country side of Melkbosstrand, Cape Town. We are a proudly-South African co-educational parallel-medium school. It offers its students a world-class, balanced education which focuses on Bible education, academic, physical, cultural, musical and the emotional development of each student in an attractive and inviting country environment. The school offers formal schooling from 18 months to matric on the same campus but in separate facilities. Melkbosstrand Private School follows the National Curriculum. Our first group of Grade 12's matriculated in 2011 and we are very proud to say that they achieved a 100% pass rate. The school offers all major sports. Matches are held regularly against other private and government schools. Our sporting infrastructure includes tennis courts, netball courts, rugby, cricket and hockey fields and cricket practice nets. ? ? Melkbosstrand Private School, M19, Melkbosstrand, Cape Town, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:38 am local time","Melkbosstrand Private School, M19, Melkbosstrand, Cape Town, South Africa, South Africa"
Kwazulu Natal,North Coast,kbackhouse@crawfordinternational.co.za,,,https://saprivateschools.co.za/listing/crawford-international-la-lucia-preparatory/,Athletics,Chess,Cricket,Visual Arts,Geography,7:00 am - 3:30 pm,"Crawford International La Lucia Preparatory is a unique environment. Being a progressive educational institution, it provides opportunities for students to thrive as individuals. Teachers create a vibrant, stimulating and enjoyable environment where their aim is to teach independent thinking and to encourage habits of work and study which equip each student to succeed.79 Armstrong Ave, La Lucia, Durban, 4001, South AfricaMonday7:00 am - 3:30 pmTuesday7:00 am - 3:30 pmWednesday7:00 am - 3:30 pmThursday7:00 am - 3:30 pmFriday7:00 am - 3:30 pmSaturdayClosedSundayClosed
							November 11, 2024 8:38 am local time","79 Armstrong Ave, La Lucia, Durban, 4001, South Africa"
Western Cape,Blouberg,admin@wccschool.co.za,215544229,,https://saprivateschools.co.za/listing/west-coast-christian-school/,Cricket,Fitness & P.E,Soccer,,Western Cape,8:00 am - 3:00 pm,"West Coast Christian School is a Private Christian School using ACE & Switched On Education Curriculums, and we are located in the Table View, Western Cape area. Mission Guide each learner into a personal relationship with God through Jesus Christ, and discover his gifts, talents, abilities, potential and destiny. Provide a Christian environment with Biblical character and values in which each learner can be educated and achieve academic excellence. Appoint qualified teachers who are firmly grounded in their relationship with God and who are able to pass their experience on to the children. Expose each learner to different life situations through an innovative individualized approach and help him find suitable Biblical solutions to overcome his problems. Facilitate participation in physical education, sporting and cultural activities.1 Sandown Rd, West Beach, Cape Town, 7441, South AfricaMonday8:00 am - 3:00 pmTuesday8:00 am - 3:00 pmWednesday8:00 am - 3:00 pmThursday8:00 am - 3:00 pmFriday8:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:38 am local time","1 Sandown Rd, West Beach, Cape Town, 7441, South Africa"
Kenilworth,Western Cape,prepadmissions@cedarhouse.co.za,,,https://saprivateschools.co.za/listing/cedar-house-primary-school/,Mechanical Technology,Information Technology,English,Music,African Languages,7:00 am - 3:00 pm,"Consider sending your high school child to Cedar House if the following educational priorities inspire you ... A small, co-educational school that is proudly child-centred, proudly independent and proudly progressive A nurturing environment that is committed to growing, validating and hearing teenagers A hidden curriculum underpinned by the generation of hope, positivity and happiness A school that has a track record of being successfully focused on developing that which cannot necessarily be seen ... attributes and dispositions to confront the future with confidence A school that is driven by high calibre staff who role model our brand. See Kenilworth Schools 5 Ascot Rd, Kenilworth, Cape Town, 7708, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:38 am local time","5 Ascot Rd, Kenilworth, Cape Town, 7708, South Africa"
Kwazulu Natal,Greytown,st.davids@xsinet.co.za,,,https://saprivateschools.co.za/listing/st-davids-diocesan-pre-school/,CAPS,,Kwazulu Natal,Facebook,Twitter,7:00 am - 3:00 pm,"This school's description is currently being updated and will appear within the near future.562, Durban St, Greytown, 3250, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:38 am local time","562, Durban St, Greytown, 3250, South Africa"
Gauteng,Sandton,info@crschool.co.za,,,https://saprivateschools.co.za/listing/the-country-readiness-pre-school/,CAPS,,Gauteng,Grade RR,Grade R,7:00 am - 3:00 pm,"We are extremely proud of our school but most of all we are? delighted to share in the lives of all our wonderful children. Please enjoy browsing through our website. We hope that it provides you with a little insight as to how things work at CRS.171 Catalonia Ave,Johannesburg, 2191, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 8:38 am local time","171 Catalonia Ave,Johannesburg, 2191, South Africa"
